795557.464998092 1214842.88498936
795648.846152954 1214802.27114275
795740.227307816 1214761.65729615
795831.608462678 1214721.04344954
795922.98961754 1214680.42960294
796014.370772402 1214639.81575633
796105.751927264 1214599.20190973
796197.133082127 1214558.58806312
796288.514236988 1214517.97421652
796379.89539185 1214477.36036991
796471.276546712 1214436.74652331
796562.657701575 1214396.1326767
796654.038856437 1214355.5188301
796743.557450347 1214311.02728138
796832.379214663 1214265.0849895
796921.200978978 1214219.14269761
797010.022743294 1214173.20040572
797098.84450761 1214127.25811383
797187.666271925 1214081.31582195
797276.488036241 1214035.37353006
797365.309800556 1213989.43123817
797454.131564872 1213943.48894629
797542.953329188 1213897.5466544
797631.775093503 1213851.60436251
797720.596857819 1213805.66207062
797809.418622134 1213759.71977874
797898.24038645 1213713.77748685
797987.062150765 1213667.83519496
798075.883915081 1213621.89290307
798164.723991115 1213575.98605196
798253.58605682 1213530.12175998
798342.448122526 1213484.257468
798431.310188232 1213438.39317603
798520.172253937 1213392.52888405
798609.034319642 1213346.66459207
798697.896385348 1213300.8003001
798786.758451053 1213254.93600812
798875.620516759 1213209.07171614
798964.482582464 1213163.20742417
799053.34464817 1213117.34313219
799142.206713875 1213071.47884021
799231.068779581 1213025.61454823
799319.930845286 1212979.75025626
799408.792910992 1212933.88596428
799497.654976697 1212888.0216723
799586.517042403 1212842.15738033
799674.860088826 1212795.44839806
799755.928011666 1212736.89934267
799836.995934506 1212678.35028729
799918.063857346 1212619.80123191
799999.131780186 1212561.25217652
800080.199703026 1212502.70312114
800161.267625866 1212444.15406575
800242.335548706 1212385.60501037
800323.403471546 1212327.05595498
800404.471394386 1212268.5068996
800485.539317226 1212209.95784421
800566.607240066 1212151.40878883
800647.675162906 1212092.85973345
800728.743085746 1212034.31067806
800809.811008586 1211975.76162268
800890.878931426 1211917.21256729
800971.946854266 1211858.66351191
801046.694309281 1211793.01692982
801114.210135158 1211719.24963859
801181.725961034 1211645.48234735
801249.241786911 1211571.71505612
801316.757612787 1211497.94776488
801384.273438664 1211424.18047365
